iter	Logloss
1514	0.1065726385
1515	0.1065657404
1516	0.106558431
1517	0.106550922
1518	0.1065430203
1519	0.1065386151
1520	0.1065310518
1521	0.1065244205
1522	0.1065174644
1523	0.106511998
1524	0.106506331
1525	0.1065012558
1526	0.1064964397
1527	0.1064923628
1528	0.1064856824
1529	0.106479222
1530	0.1064746149
1531	0.1064701237
1532	0.1064666145
1533	0.1064617581
1534	0.1064561619
1535	0.1064510747
1536	0.106444974
1537	0.1064396485
1538	0.1064349364
1539	0.1064280992
1540	0.1064224151
1541	0.106417395
1542	0.1064100975
1543	0.1064036245
1544	0.1063989773
1545	0.1063934276
1546	0.1063879289
1547	0.1063830847
1548	0.1063767987
1549	0.1063709425
1550	0.1063646228
1551	0.1063571096
1552	0.10635023
1553	0.1063425077
1554	0.1063346933
1555	0.106330108
1556	0.1063259846
1557	0.106320197
1558	0.1063158336
1559	0.1063113219
1560	0.1063070393
1561	0.1062992798
1562	0.1062930192
1563	0.1062864455
1564	0.1062821173
1565	0.1062771544
1566	0.1062729531
1567	0.1062662623
1568	0.1062604809
1569	0.1062537626
1570	0.106249579
1571	0.1062434008
1572	0.1062348734
1573	0.1062296736
1574	0.1062247426
1575	0.1062190212
1576	0.1062140477
1577	0.1062087342
1578	0.1062007143
1579	0.1061947806
1580	0.1061878867
1581	0.1061826552
1582	0.1061785959
1583	0.106174171
1584	0.1061681392
1585	0.1061618417
1586	0.1061536958
1587	0.1061490497
1588	0.1061444852
1589	0.1061397387
1590	0.1061351151
1591	0.106130153
1592	0.1061243439
1593	0.1061171695
1594	0.1061100191
1595	0.1061051275
1596	0.1060990317
1597	0.1060925125
1598	0.1060862698
1599	0.1060807174
1600	0.1060747736
1601	0.1060698233
1602	0.1060632178
1603	0.1060560291
1604	0.1060514941
1605	0.1060454184
1606	0.1060401664
1607	0.1060338543
1608	0.1060272033
1609	0.106020571
1610	0.1060156646
1611	0.1060099375
1612	0.1060034425
1613	0.1059986774
1614	0.1059928997
1615	0.1059872542
1616	0.1059815808
1617	0.1059751285
1618	0.1059719711
1619	0.1059681603
1620	0.1059624826
1621	0.1059564706
1622	0.1059495975
1623	0.1059456656
1624	0.1059414006
1625	0.1059359817
1626	0.1059264434
1627	0.1059217465
1628	0.1059173478
1629	0.1059108152
1630	0.1059048266
1631	0.1058991356
1632	0.1058949703
1633	0.1058879368
1634	0.1058811166
1635	0.1058741699
1636	0.1058679759
1637	0.1058638739
1638	0.1058592908
1639	0.1058542111
1640	0.105848216
1641	0.1058444627
1642	0.1058373306
1643	0.1058334442
1644	0.1058288485
1645	0.105823283
1646	0.1058168598
1647	0.1057988381
1648	0.1057924768
1649	0.105787738
1650	0.1057820675
1651	0.1057758184
1652	0.1057697554
1653	0.1057650768
1654	0.1057580694
1655	0.105753268
1656	0.1057493464
1657	0.1057436923
1658	0.105737742
1659	0.105734174
1660	0.1057285394
1661	0.1057247621
1662	0.1057196433
1663	0.1057130859
1664	0.1057080705
1665	0.1057045883
1666	0.105691023
1667	0.105684757
1668	0.1056807844
1669	0.105672986
1670	0.1056660223
1671	0.1056594887
1672	0.1056540166
1673	0.105649169
1674	0.1056444023
1675	0.1056372996
1676	0.1056331678
1677	0.1056261999
1678	0.1056179852
1679	0.105611861
1680	0.1056034411
1681	0.1055990084
1682	0.1055914716
1683	0.1055862478
1684	0.1055806766
1685	0.1055767505
1686	0.1055708517
1687	0.1055655883
1688	0.1055600211
1689	0.1055539272
1690	0.1055484262
1691	0.1055436692
1692	0.1055399085
1693	0.1055328225
1694	0.1055243176
1695	0.1055189731
1696	0.1055139341
1697	0.1055096407
1698	0.1055052405
1699	0.1054997562
1700	0.1054931123
1701	0.1054891176
1702	0.1054838009
1703	0.1054786791
1704	0.1054659819
1705	0.1054588309
1706	0.1054515122
1707	0.1054480012
1708	0.1054428926
1709	0.1054386225
1710	0.1054336657
1711	0.10543011
1712	0.1054243616
1713	0.1054173905
1714	0.105412414
1715	0.1054061798
1716	0.1054023065
1717	0.1053950197
1718	0.1053889112
1719	0.1053830641
1720	0.1053775927
1721	0.1053610846
1722	0.1053550448
1723	0.1053490493
1724	0.105344382
1725	0.1053339392
1726	0.1053278848
1727	0.1053216054
1728	0.1053153663
1729	0.1053102811
1730	0.1053041148
1731	0.105299873
1732	0.1052921656
1733	0.1052882044
1734	0.1052824535
1735	0.1052775694
1736	0.1052695397
1737	0.1052639185
1738	0.1052594391
1739	0.105255307
1740	0.1052498478
1741	0.1052441624
1742	0.1052398453
1743	0.1052286878
1744	0.1052245729
1745	0.105221446
1746	0.1052170479
1747	0.1052109267
1748	0.1052068548
1749	0.1052015278
1750	0.1051963127
1751	0.1051932766
1752	0.1051876006
1753	0.1051817168
1754	0.1051769531
1755	0.1051719455
1756	0.1051676768
1757	0.1051623239
1758	0.1051571002
1759	0.1051508966
1760	0.1051444876
1761	0.105139566
1762	0.1051355534
1763	0.1051277282
1764	0.1051219871
1765	0.1051171512
1766	0.1051106136
1767	0.1051046476
1768	0.1050976531
1769	0.1050903832
1770	0.1050842008
1771	0.1050778968
1772	0.1050732271
1773	0.105067351
1774	0.1050620442
1775	0.105054834
1776	0.1050488015
1777	0.1050455886
1778	0.1050383675
1779	0.1050334879
1780	0.105028751
1781	0.1050216968
1782	0.1050160814
1783	0.1050102659
1784	0.1050080164
1785	0.1050028993
1786	0.1049975711
1787	0.1049931161
1788	0.1049876843
1789	0.1049822262
1790	0.1049770874
1791	0.1049728228
1792	0.1049676491
1793	0.1049638772
1794	0.1049596926
1795	0.1049539771
1796	0.1049518345
1797	0.1049474014
1798	0.1049426503
1799	0.1049367448
1800	0.1049315782
1801	0.1049273443
1802	0.1049209913
1803	0.1049153239
1804	0.1049074757
1805	0.1049024716
1806	0.104895806
1807	0.1048913467
1808	0.1048852928
1809	0.1048792175
1810	0.104873047
1811	0.1048665208
1812	0.1048617566
1813	0.1048564069
1814	0.1048503853
1815	0.1048444178
1816	0.1048388494
1817	0.1048333187
1818	0.1048258311
1819	0.1048208393
1820	0.1048096567
1821	0.1048053209
1822	0.1048010129
1823	0.1047955305
1824	0.1047892994
1825	0.104782757
1826	0.104775477
1827	0.104770528
1828	0.1047661848
1829	0.1047617862
1830	0.1047567576
1831	0.1047492015
1832	0.1047426858
1833	0.1047369962
1834	0.1047320795
1835	0.1047248595
1836	0.1047196959
1837	0.104713548
1838	0.1047091204
1839	0.1047043326
1840	0.10469712
1841	0.1046915137
1842	0.1046875553
1843	0.1046800345
1844	0.1046740294
1845	0.1046708107
1846	0.1046660462
1847	0.1046629404
1848	0.1046578234
1849	0.1046507799
1850	0.1046448249
1851	0.1046386589
1852	0.1046342226
1853	0.104629705
1854	0.104625138
1855	0.1046194227
1856	0.1046138224
1857	0.1046092578
1858	0.1046038403
1859	0.1045985287
1860	0.1045936963
1861	0.1045901984
1862	0.1045813401
1863	0.1045739959
1864	0.1045681477
1865	0.1045617824
1866	0.1045571081
1867	0.1045518654
1868	0.1045471874
1869	0.1045409951
1870	0.1045353598
1871	0.1045269458
1872	0.1045218033
1873	0.1045175254
1874	0.1045130909
1875	0.1045081801
1876	0.1045004282
1877	0.1044973707
1878	0.1044918378
1879	0.1044824579
1880	0.1044793246
1881	0.1044732465
1882	0.1044691967
1883	0.1044652506
1884	0.1044538994
1885	0.1044479948
1886	0.1044407682
1887	0.1044350742
1888	0.1044290751
1889	0.1044248047
1890	0.104418947
1891	0.1044111361
1892	0.1044054093
1893	0.1043998939
1894	0.1043942561
1895	0.1043909058
1896	0.1043835117
1897	0.1043788434
1898	0.1043743923
1899	0.1043709036
1900	0.1043629192
1901	0.1043574589
1902	0.1043534559
1903	0.1043480848
1904	0.1043432109
1905	0.1043367792
1906	0.1043309955
1907	0.1043268339
1908	0.1043217058
1909	0.1043190682
1910	0.1043157559
1911	0.1043095308
1912	0.1043054775
1913	0.104299555
1914	0.1042913213
1915	0.1042893111
1916	0.1042830699
1917	0.1042780299
1918	0.1042728006
1919	0.1042674951
1920	0.104264676
1921	0.1042587437
1922	0.1042529036
1923	0.104246437
1924	0.1042410363
1925	0.1042389135
1926	0.1042349969
1927	0.1042298233
1928	0.1042209882
1929	0.1042168011
1930	0.1042115272
1931	0.1042014605
1932	0.1041972575
1933	0.1041938214
1934	0.1041889822
1935	0.1041843133
1936	0.1041786162
1937	0.1041732238
1938	0.1041683295
1939	0.1041621029
1940	0.1041566305
1941	0.1041534862
1942	0.1041487441
1943	0.1041427053
1944	0.1041377151
1945	0.1041316012
1946	0.1041250255
1947	0.1041201324
1948	0.1041135682
1949	0.104108416
1950	0.1041015576
1951	0.1040959051
1952	0.1040896588
1953	0.1040830892
1954	0.1040782035
1955	0.1040722259
1956	0.1040653449
1957	0.104063496
1958	0.104055946
1959	0.1040515962
1960	0.1040463058
1961	0.1040423372
1962	0.1040373825
1963	0.104031849
1964	0.104026746
1965	0.1040205654
1966	0.1040135038
1967	0.1040073967
1968	0.1040010083
1969	0.1039949813
1970	0.1039905231
1971	0.1039846352
1972	0.1039770545
1973	0.1039710209
1974	0.1039674047
1975	0.1039624668
1976	0.1039582582
1977	0.103953433
1978	0.1039495972
1979	0.1039441628
1980	0.1039390096
1981	0.1039359678
1982	0.1039316276
1983	0.1039267843
1984	0.1039173506
1985	0.1039114288
1986	0.1039047972
1987	0.103899261
1988	0.1038926322
1989	0.1038851546
1990	0.1038800209
1991	0.1038757568
1992	0.1038697512
1993	0.1038621162
1994	0.1038551259
1995	0.1038479591
1996	0.103842175
1997	0.1038350648
1998	0.1038309629
1999	0.1038240601
2000	0.103817006
2001	0.1038122829
2002	0.1038075965
2003	0.1038024202
2004	0.1037974725
2005	0.1037922313
2006	0.103786762
2007	0.1037804252
2008	0.1037749455
2009	0.1037696133
2010	0.103765738
2011	0.1037621672
2012	0.103755126
2013	0.1037502866
2014	0.1037474393
2015	0.1037425652
2016	0.1037389815
2017	0.1037356283
2018	0.1037313335
2019	0.1037249935
2020	0.103720479
2021	0.1037161629
2022	0.1037107659
2023	0.1037070191
2024	0.1037017144
2025	0.103696181
2026	0.1036911392
2027	0.1036844386
2028	0.1036798074
2029	0.103674798
2030	0.1036674312
2031	0.1036623237
2032	0.1036560568
2033	0.1036511331
2034	0.1036468827
2035	0.1036420523
2036	0.1036369687
2037	0.1036304664
2038	0.1036257544
2039	0.1036191895
2040	0.1036139468
2041	0.1036096385
2042	0.1036050483
2043	0.1035994818
2044	0.103594319
2045	0.1035914097
2046	0.1035874738
2047	0.1035827246
2048	0.1035769626
2049	0.1035708495
2050	0.1035656045
2051	0.1035607614
2052	0.1035556154
2053	0.103550529
2054	0.1035448917
2055	0.1035421077
2056	0.1035370301
2057	0.103531797
2058	0.1035270115
2059	0.1035229466
2060	0.1035180429
2061	0.1035114706
2062	0.1035056195
2063	0.1035000722
2064	0.1034948469
2065	0.1034911809
2066	0.1034840593
2067	0.1034788827
2068	0.1034726106
2069	0.1034680031
2070	0.103463069
2071	0.1034585937
2072	0.1034561577
2073	0.1034475972
2074	0.1034437783
2075	0.1034383416
2076	0.1034312958
2077	0.1034258322
2078	0.1034218831
2079	0.1034187145
2080	0.1034139161
2081	0.10340888
2082	0.1034045335
2083	0.1034002673
2084	0.1033964581
2085	0.1033911838
2086	0.1033863215
2087	0.1033827117
2088	0.1033779224
2089	0.1033740574
2090	0.1033684546
2091	0.1033633922
2092	0.1033591428
2093	0.1033543695
2094	0.1033503233
2095	0.1033462548
2096	0.1033400788
2097	0.1033353188
2098	0.1033313282
2099	0.1033279978
2100	0.1033243217
2101	0.1033186886
2102	0.1033127758
2103	0.1033085597
2104	0.1033047317
2105	0.1033024715
2106	0.1032982346
2107	0.1032918842
2108	0.1032846173
2109	0.1032785713
2110	0.1032731754
2111	0.1032678504
2112	0.103261198
2113	0.1032548054
2114	0.103248345
2115	0.1032437357
2116	0.1032398827
2117	0.103234712
2118	0.10322965
2119	0.1032214622
2120	0.1032166164
2121	0.1032105752
2122	0.1032052986
2123	0.1031985117
2124	0.1031918364
2125	0.103188143
2126	0.1031812544
2127	0.1031771587
2128	0.1031683702
2129	0.1031620311
2130	0.1031559658
2131	0.1031496749
2132	0.1031443636
2133	0.1031383498
2134	0.1031323498
2135	0.1031277783
2136	0.1031220632
2137	0.1031167673
2138	0.1031131771
2139	0.1031071553
2140	0.1031022858
2141	0.1030969759
2142	0.1030916964
2143	0.1030859841
2144	0.1030811353
2145	0.1030729166
2146	0.1030675288
2147	0.1030605259
2148	0.1030557901
2149	0.1030514226
2150	0.1030467113
2151	0.1030419472
2152	0.1030363584
2153	0.1030307678
2154	0.1030252861
2155	0.1030209906
2156	0.103015533
2157	0.103009937
2158	0.1030048293
2159	0.1029982855
2160	0.1029935101
2161	0.1029893732
2162	0.1029849581
2163	0.1029789759
2164	0.1029714491
2165	0.1029667339
2166	0.1029627589
2167	0.1029568768
2168	0.1029512401
2169	0.1029460467
2170	0.1029412848
2171	0.1029389731
2172	0.1029353409
2173	0.1029296461
2174	0.1029244889
2175	0.1029196881
2176	0.1029145613
2177	0.1029096305
2178	0.1029026564
2179	0.1028991817
2180	0.1028936654
2181	0.1028918057
2182	0.1028878015
2183	0.1028828336
2184	0.1028773073
2185	0.1028712296
2186	0.1028671241
2187	0.1028629574
2188	0.1028595013
2189	0.1028548388
2190	0.1028517671
2191	0.1028467581
2192	0.1028392719
2193	0.1028355746
2194	0.1028309884
2195	0.1028263087
2196	0.1028201338
2197	0.1028156585
2198	0.1028102637
2199	0.1028038443
2200	0.102796785
2201	0.1027925117
2202	0.1027875281
2203	0.1027823953
2204	0.1027755982
2205	0.1027690462
2206	0.1027647303
2207	0.1027611952
2208	0.1027551132
2209	0.1027502723
2210	0.1027454969
2211	0.1027413594
2212	0.1027374495
2213	0.1027303558
2214	0.1027256889
2215	0.1027201626
2216	0.1027151277
2217	0.1027092
2218	0.102704757
2219	0.1027008903
2220	0.1026936099
2221	0.1026888204
2222	0.1026827899
2223	0.1026775244
2224	0.1026717568
2225	0.102666099
2226	0.1026620545
2227	0.1026559313
2228	0.1026472785
2229	0.1026419498
2230	0.1026375245
2231	0.1026331551
2232	0.1026276584
2233	0.1026237647
2234	0.1026172094
2235	0.102611315
2236	0.1026057114
2237	0.1026015329
2238	0.102597242
2239	0.1025926949
2240	0.1025869164
2241	0.1025805326
2242	0.1025749499
2243	0.1025697253
2244	0.1025631613
2245	0.1025560778
2246	0.1025510048
2247	0.102544912
2248	0.1025418223
2249	0.1025362473
2250	0.1025331313
2251	0.1025281297
2252	0.1025234476
2253	0.1025198595
2254	0.1025152153
2255	0.1025113905
2256	0.1025077161
2257	0.1025013681
2258	0.1024944317
2259	0.1024890694
2260	0.102484237
2261	0.1024799246
2262	0.1024758437
2263	0.1024696899
2264	0.1024650381
2265	0.1024605742
2266	0.1024550234
2267	0.1024498307
2268	0.1024446747
2269	0.1024379717
2270	0.1024336204
2271	0.1024252842
2272	0.1024217753
2273	0.1024175514
2274	0.1024117616
2275	0.1024075945
2276	0.102401693
2277	0.1023958789
2278	0.1023916315
2279	0.1023895304
2280	0.1023853861
2281	0.1023817911
2282	0.1023758589
2283	0.1023711526
2284	0.1023661499
2285	0.1023601126
2286	0.1023535072
2287	0.1023471253
2288	0.1023428898
2289	0.1023388808
2290	0.1023324258
2291	0.1023285428
2292	0.102321313
2293	0.1023172133
2294	0.1023128137
2295	0.1023086899
2296	0.1023035479
2297	0.1022979883
2298	0.1022940413
2299	0.1022889545
2300	0.1022840486
2301	0.1022777159
2302	0.1022696263
2303	0.1022657139
2304	0.1022598145
2305	0.1022574476
2306	0.1022527302
2307	0.1022478743
2308	0.1022428325
2309	0.1022378126
2310	0.1022319598
2311	0.1022270773
2312	0.1022210544
2313	0.1022170447
2314	0.1022116081
2315	0.1022048225
2316	0.1021989472
2317	0.1021948969
2318	0.1021914767
2319	0.1021865799
2320	0.1021817027
2321	0.1021768813
2322	0.1021713613
2323	0.1021662153
2324	0.1021619856
2325	0.102157013
2326	0.1021519999
2327	0.1021478382
2328	0.1021433055
2329	0.1021392221
2330	0.10213486
2331	0.1021300383
2332	0.1021275532
2333	0.1021247287
2334	0.10211882
2335	0.1021120146
2336	0.102108359
2337	0.1021040141
2338	0.1020999334
2339	0.1020958034
2340	0.1020913102
2341	0.1020874219
2342	0.1020833249
2343	0.1020788756
2344	0.1020728444
2345	0.1020690278
2346	0.1020632068
2347	0.1020585642
2348	0.1020530783
2349	0.1020483653
2350	0.102041187
2351	0.1020374538
2352	0.1020332322
2353	0.102028795
2354	0.102024103
2355	0.1020163112
2356	0.1020116138
2357	0.1020069865
2358	0.1020023198
2359	0.1019972326
2360	0.1019927787
2361	0.1019892071
2362	0.1019843133
2363	0.1019797848
2364	0.1019742145
2365	0.1019704037
2366	0.1019654174
2367	0.1019601652
2368	0.1019551637
2369	0.1019500444
2370	0.1019438223
2371	0.1019395196
2372	0.1019352465
2373	0.1019315314
2374	0.1019256921
2375	0.1019198599
2376	0.1019157229
2377	0.1019104856
2378	0.1019049472
2379	0.101900598
2380	0.1018978736
2381	0.1018925571
2382	0.1018878218
2383	0.1018801707
2384	0.1018754953
2385	0.1018694548
2386	0.1018628118
2387	0.1018581885
2388	0.1018527052
2389	0.1018469802
2390	0.1018422317
2391	0.1018364785
2392	0.1018307915
2393	0.1018268209
2394	0.1018227693
2395	0.1018179487
2396	0.1018129713
2397	0.1018082718
2398	0.1018045817
2399	0.1017995946
2400	0.1017933303
2401	0.1017888728
2402	0.1017823096
2403	0.1017761544
2404	0.1017719149
2405	0.101768667
2406	0.1017635247
2407	0.1017596866
2408	0.1017558681
2409	0.1017511709
2410	0.1017470096
2411	0.1017431603
2412	0.1017392398
2413	0.1017342945
2414	0.1017299506
2415	0.1017267206
2416	0.1017229206
2417	0.1017191882
2418	0.1017123772
2419	0.1017069069
2420	0.1017052292
2421	0.101699928
2422	0.1016958018
2423	0.1016915837
2424	0.1016879648
2425	0.1016820053
2426	0.1016772756
2427	0.1016736604
2428	0.1016671796
2429	0.1016628363
2430	0.1016606585
2431	0.1016553979
2432	0.1016536104
2433	0.1016479668
2434	0.1016449339
2435	0.1016396018
2436	0.1016346033
2437	0.1016317813
2438	0.1016267847
2439	0.1016218191
2440	0.1016166907
2441	0.1016124796
2442	0.1016077915
2443	0.1016024858
2444	0.1015980545
2445	0.1015941549
2446	0.1015905012
2447	0.1015868087
2448	0.1015826916
2449	0.1015788548
2450	0.1015742126
2451	0.1015687058
2452	0.1015649996
2453	0.1015604964
2454	0.1015579305
2455	0.1015538581
2456	0.1015503055
2457	0.1015477225
2458	0.1015452284
2459	0.101538992
2460	0.1015356893
2461	0.1015301699
2462	0.1015256321
2463	0.1015206158
2464	0.1015161548
2465	0.1015109686
2466	0.1015091103
2467	0.1015054644
2468	0.1015007828
2469	0.1014964819
2470	0.1014902349
2471	0.10148429
2472	0.1014795816
2473	0.1014735372
2474	0.1014693527
2475	0.1014626685
2476	0.1014598567
2477	0.1014529141
2478	0.101447208
2479	0.1014422557
2480	0.1014363247
2481	0.1014320751
2482	0.1014262957
2483	0.101421943
2484	0.1014189012
2485	0.1014148434
2486	0.1014095371
2487	0.1014057606
2488	0.1014001935
2489	0.1013950583
2490	0.1013905023
2491	0.1013861891
2492	0.101382345
2493	0.1013778975
2494	0.1013724038
2495	0.1013675425
2496	0.1013629574
2497	0.101358898
2498	0.1013549903
2499	0.1013505907
2500	0.1013433817
2501	0.1013389597
2502	0.1013343977
2503	0.1013284434
2504	0.1013246426
2505	0.1013192238
2506	0.1013136967
2507	0.1013078554
2508	0.1013020855
2509	0.1012968961
2510	0.101292088
2511	0.1012878341
2512	0.1012836483
2513	0.1012819503
2514	0.1012777997
2515	0.1012722245
2516	0.1012669629
2517	0.1012611855
2518	0.1012560848
2519	0.1012520375
2520	0.1012468868
2521	0.1012421655
2522	0.1012366658
2523	0.1012324609
2524	0.1012274894
2525	0.1012232152
2526	0.101218263
2527	0.1012143957
2528	0.1012093533
2529	0.101204268
2530	0.1012015916
2531	0.1011993685
2532	0.1011959397
2533	0.10119029
2534	0.1011853143
2535	0.1011816471
2536	0.1011778365
2537	0.1011720935
2538	0.101167422
2539	0.1011632256
2540	0.1011593234
2541	0.1011557844
2542	0.1011506
2543	0.1011467067
2544	0.1011415318
2545	0.1011375096
2546	0.101133591
2547	0.101129726
2548	0.1011255633
2549	0.101119487
2550	0.1011158092
2551	0.1011111962
2552	0.1011065852
2553	0.10110274
2554	0.101099027
2555	0.1010942796
2556	0.1010894957
2557	0.1010861595
2558	0.1010821705
2559	0.1010783695
2560	0.1010742492
2561	0.1010669165
2562	0.1010607805
2563	0.1010584872
2564	0.1010546866
2565	0.1010495419
2566	0.1010443952
2567	0.1010402701
2568	0.1010337283
2569	0.1010296716
2570	0.10102383
2571	0.1010189213
2572	0.1010144229
2573	0.1010115443
2574	0.1010075769
2575	0.101004174
2576	0.1009982445
2577	0.1009935749
2578	0.1009884999
2579	0.1009831789
2580	0.1009786499
2581	0.1009744881
2582	0.1009705204
2583	0.1009639864
2584	0.1009580188
2585	0.1009528911
2586	0.1009493411
2587	0.1009439861
2588	0.1009402035
2589	0.1009348034
2590	0.1009297817
2591	0.1009255093
2592	0.100919045
2593	0.1009156502
2594	0.100912456
2595	0.1009078098
2596	0.1009021222
2597	0.1008974531
2598	0.1008935315
2599	0.1008893021
2600	0.1008846464
2601	0.1008800909
2602	0.1008732777
2603	0.100866802
2604	0.1008607841
2605	0.1008551815
2606	0.1008512386
2607	0.100846451
2608	0.100842515
2609	0.1008373521
2610	0.1008312235
2611	0.100828193
2612	0.1008230036
2613	0.1008194157
2614	0.1008155527
2615	0.1008102345
2616	0.1008056869
2617	0.1008017443
2618	0.1007969459
2619	0.1007925529
2620	0.1007885202
2621	0.1007842606
2622	0.1007797331
2623	0.1007755295
2624	0.10077022
2625	0.1007651213
2626	0.1007594501
2627	0.1007540616
2628	0.10074956
2629	0.1007450247
2630	0.1007400788
2631	0.1007371904
2632	0.1007320221
2633	0.1007275796
2634	0.1007225241
2635	0.1007184965
2636	0.1007124318
2637	0.1007065874
2638	0.1007011722
2639	0.100696961
2640	0.1006944154
2641	0.1006885979
2642	0.1006844213
2643	0.1006801704
2644	0.1006752903
2645	0.1006710827
2646	0.100667684
2647	0.1006634417
2648	0.1006605747
2649	0.1006573127
2650	0.1006522342
2651	0.1006467338
2652	0.1006418677
2653	0.1006385048
2654	0.1006327049
2655	0.1006291009
2656	0.1006241486
2657	0.100619336
2658	0.1006156105
2659	0.1006127596
2660	0.1006083561
2661	0.1006046304
2662	0.1006006698
2663	0.1005962774
2664	0.1005930596
2665	0.1005882913
2666	0.1005818304
2667	0.100578171
2668	0.1005736854
2669	0.1005685202
2670	0.1005651258
2671	0.1005610364
2672	0.1005573755
2673	0.1005530417
2674	0.1005455224
2675	0.1005416729
2676	0.1005371952
2677	0.1005326315
2678	0.1005289071
2679	0.1005247155
2680	0.1005195958
2681	0.1005140413
2682	0.1005101974
2683	0.1005056633
2684	0.1005011843
2685	0.1004959434
2686	0.1004926886
2687	0.1004896832
2688	0.1004862847
2689	0.1004821792
2690	0.1004783416
2691	0.1004726256
2692	0.1004678567
2693	0.1004615656
2694	0.1004583738
2695	0.1004528817
2696	0.1004497514
2697	0.1004464902
2698	0.1004420099
2699	0.100437461
2700	0.1004346209
2701	0.1004315235
2702	0.1004259184
2703	0.1004222965
2704	0.1004193295
2705	0.1004136846
2706	0.1004096934
2707	0.1004046475
2708	0.1003999084
2709	0.1003962177
2710	0.1003922064
2711	0.1003881285
2712	0.1003845225
2713	0.1003794475
2714	0.100373974
2715	0.1003674881
2716	0.100364123
2717	0.1003616489
2718	0.1003567669
2719	0.1003537183
2720	0.1003486037
2721	0.100345403
2722	0.1003414962
2723	0.100336277
2724	0.1003301504
2725	0.1003262319
2726	0.100320705
2727	0.1003172505
2728	0.1003126684
2729	0.1003083408
2730	0.1003049353
2731	0.1002994259
2732	0.1002951049
2733	0.1002899382
2734	0.1002867275
2735	0.1002828632
2736	0.100279704
2737	0.1002758317
2738	0.100271192
2739	0.1002680264
2740	0.1002634998
2741	0.1002583528
2742	0.1002547969
2743	0.1002503757
2744	0.100245869
2745	0.1002422319
2746	0.100236749
2747	0.1002311805
2748	0.1002260944
2749	0.1002212365
2750	0.100218315
2751	0.100213807
2752	0.1002095955
2753	0.1002049407
2754	0.1002002599
2755	0.1001957334
2756	0.1001908251
2757	0.1001872806
2758	0.1001828484
2759	0.1001776789
2760	0.1001714404
2761	0.1001667834
2762	0.1001617083
2763	0.1001569579
2764	0.1001522618
2765	0.1001481501
2766	0.1001441332
2767	0.1001405442
2768	0.1001352769
2769	0.100130453
2770	0.1001276698
2771	0.10012143
2772	0.100117334
2773	0.1001112768
2774	0.1001080683
2775	0.1001028888
2776	0.1000995042
2777	0.1000943346
2778	0.1000909189
2779	0.1000872741
2780	0.1000833807
2781	0.100077039
2782	0.1000718297
2783	0.100067404
2784	0.1000645935
2785	0.1000601254
2786	0.1000549013
2787	0.1000496058
2788	0.1000471179
2789	0.1000431332
2790	0.1000397061
2791	0.1000353929
2792	0.1000310474
2793	0.1000276896
2794	0.1000224245
2795	0.1000182544
2796	0.1000138687
2797	0.1000087427
2798	0.1000060307
2799	0.1000022059
2800	0.09999923058
2801	0.09999459294
2802	0.09999088989
2803	0.09998822251
2804	0.09998421598
2805	0.09997921993
2806	0.09997475728
2807	0.09997044346
2808	0.09996568647
2809	0.09995990239
2810	0.09995579966
2811	0.09995336578
2812	0.09994962033
2813	0.09994400639
2814	0.09993854837
2815	0.0999337841
2816	0.09992767236
2817	0.09992272361
2818	0.09991703089
2819	0.09991231197
2820	0.09990712371
2821	0.0999025868
2822	0.09989992881
2823	0.09989625641
2824	0.09989370091
2825	0.0998877767
2826	0.09988348121
2827	0.09987858359
2828	0.09987337233
2829	0.09986837954
2830	0.09986509452
2831	0.09986031989
2832	0.09985549269
2833	0.09985053143
2834	0.09984622869
2835	0.0998413101
2836	0.09983638276
2837	0.099831127
2838	0.09982637002
2839	0.09982268063
2840	0.09981770243
2841	0.09981391974
2842	0.09980954991
2843	0.09980501831
2844	0.09979991288
2845	0.09979582884
2846	0.09979268514
2847	0.09978834143
2848	0.099783576
2849	0.09977741978
2850	0.09977379982
2851	0.09977033224
2852	0.09976769416
2853	0.09976164404
2854	0.09975721424
2855	0.09975178069
2856	0.09974653474
2857	0.09974226914
2858	0.09973761547
2859	0.09973243246
2860	0.09972793899
2861	0.09972385864
2862	0.09971957126
2863	0.09971587294
2864	0.09971109505
2865	0.09970708574
2866	0.09970202166
2867	0.09969792639
2868	0.09969425266
2869	0.0996903869
2870	0.09968829407
2871	0.0996842005
2872	0.09968094733
2873	0.09967746533
2874	0.09967382205
2875	0.09966851365
2876	0.09966461274
2877	0.09965984787
2878	0.09965661531
2879	0.09965337944
2880	0.09964942181
2881	0.09964383673
2882	0.09963752332
2883	0.09963397838
2884	0.09962920027
2885	0.09962410354
2886	0.09961833165
2887	0.09961383826
2888	0.09961049349
2889	0.09960550235
2890	0.09960177938
2891	0.09959736742
2892	0.09959341256
2893	0.09959018891
2894	0.0995865818
2895	0.09958254646
2896	0.09957840977
2897	0.09957374048
2898	0.09956880453
2899	0.09956381625
2900	0.09956111848
2901	0.09955587923
2902	0.09955160757
2903	0.0995463653
2904	0.09954257759
2905	0.09953817537
2906	0.09953204578
2907	0.09952827854
2908	0.09952298816
2909	0.09951751101
2910	0.09951379105
2911	0.09950981457
2912	0.09950528032
2913	0.09950028052
2914	0.0994955908
2915	0.09949236891
2916	0.09948715175
2917	0.09948001586
2918	0.09947660085
2919	0.09947203761
2920	0.09946599141
2921	0.09946155532
2922	0.09945779707
2923	0.09945387891
2924	0.09944996318
2925	0.09944488805
2926	0.09944092941
