iter	Passed	Remaining
3178	702019	402132
3179	702234	401907
3180	702448	401683
3181	702651	401451
3182	702887	401239
3183	703107	401018
3184	703326	400796
3185	703536	400569
3186	703756	400348
3187	703991	400135
3188	704219	399919
3189	704435	399695
3190	704658	399475
3191	704874	399252
3192	705092	399029
3193	705328	398817
3194	705549	398596
3195	705769	398375
3196	705981	398149
3197	706186	397920
3198	706394	397691
3199	706618	397472
3200	706841	397253
3201	707055	397028
3202	707267	396803
3203	707469	396571
3204	707721	396368
3205	707925	396138
3206	708148	395918
3207	708363	395694
3208	708580	395471
3209	708804	395252
3210	709036	395037
3211	709259	394817
3212	709481	394598
3213	709687	394368
3214	709926	394158
3215	710145	393936
3216	710353	393708
3217	710585	393493
3218	710822	393282
3219	711043	393061
3220	711263	392839
3221	711488	392621
3222	711696	392393
3223	711929	392179
3224	712155	391961
3225	712368	391736
3226	712580	391510
3227	712799	391288
3228	713029	391073
3229	713258	390856
3230	713471	390631
3231	713689	390409
3232	713894	390180
3233	714106	389954
3234	714316	389727
3235	714533	389504
3236	714755	389284
3237	714987	389069
3238	715210	388850
3239	715417	388621
3240	715649	388407
3241	715884	388193
3242	716102	387971
3243	716318	387748
3244	716533	387524
3245	716767	387310
3246	716981	387085
3247	717209	386869
3248	717449	386658
3249	717667	386436
3250	717880	386211
3251	718099	385989
3252	718315	385766
3253	718545	385550
3254	718763	385328
3255	718984	385106
3256	719202	384884
3257	719417	384660
3258	719655	384449
3259	719867	384223
3260	720072	383994
3261	720304	383779
3262	720511	383551
3263	720734	383331
3264	720968	383117
3265	721188	382896
3266	721432	382688
3267	721655	382468
3268	721880	382249
3269	722105	382031
3270	722330	381812
3271	722552	381592
3272	722787	381379
3273	723011	381159
3274	723242	380944
3275	723491	380738
3276	723727	380525
3277	723937	380299
3278	724177	380088
3279	724424	379881
3280	724702	379690
3281	724921	379468
3282	725154	379254
3283	725374	379032
3284	725608	378818
3285	725847	378607
3286	726063	378383
3287	726269	378155
3288	726482	377930
3289	726695	377704
3290	726934	377493
3291	727155	377272
3292	727359	377043
3293	727576	376820
3294	727784	376592
3295	728018	376378
3296	728261	376168
3297	728472	375942
3298	728681	375716
3299	728891	375489
3300	729105	375265
3301	729368	375065
3302	729593	374847
3303	729792	374615
3304	730009	374392
3305	730225	374168
3306	730520	373985
3307	730730	373759
3308	730948	373536
3309	731155	373309
3310	731378	373089
3311	731609	372873
3312	731825	372649
3313	732029	372420
3314	732246	372197
3315	732463	371974
3316	732675	371749
3317	732928	371544
3318	733178	371338
3319	733407	371121
3320	733623	370898
3321	733840	370675
3322	734056	370452
3323	734281	370233
3324	734490	370006
3325	734712	369785
3326	734927	369562
3327	735158	369346
3328	735404	369137
3329	735643	368926
3330	735877	368711
3331	736095	368489
3332	736320	368270
3333	736568	368063
3334	736791	367843
3335	737017	367624
3336	737231	367400
3337	737453	367180
3338	737676	366960
3339	737902	366742
3340	738130	366524
3341	738328	366292
3342	738539	366066
3343	738735	365833
3344	738960	365613
3345	739182	365394
3346	739388	365165
3347	739608	364944
3348	739823	364720
3349	740031	364493
3350	740243	364268
3351	740481	364055
3352	740695	363831
3353	740907	363606
3354	741112	363376
3355	741335	363157
3356	741562	362939
3357	741761	362707
3358	741979	362485
3359	742177	362253
3360	742384	362025
3361	742623	361813
3362	742831	361586
3363	743057	361368
3364	743281	361148
3365	743493	360923
3366	743726	360708
3367	743953	360490
3368	744200	360282
3369	744423	360062
3370	744645	359841
3371	744859	359617
3372	745086	359399
3373	745288	359169
3374	745505	358946
3375	745735	358730
3376	745938	358501
3377	746172	358286
3378	746380	358059
3379	746595	357835
3380	746791	357602
3381	746993	357372
3382	747232	357160
3383	747474	356949
3384	747706	356734
3385	747922	356511
3386	748132	356284
3387	748333	356054
3388	748548	355830
3389	748789	355619
3390	749001	355394
3391	749210	355168
3392	749430	354946
3393	749672	354735
3394	749905	354521
3395	750133	354303
3396	750341	354076
3397	750555	353852
3398	750759	353623
3399	751021	353422
3400	751254	353206
3401	751458	352977
3402	751697	352765
3403	751914	352542
3404	752128	352318
3405	752355	352100
3406	752577	351880
3407	752783	351652
3408	752993	351426
3409	753203	351200
3410	753457	350994
3411	753672	350771
3412	753885	350546
3413	754116	350330
3414	754327	350105
3415	754564	349891
3416	754784	349670
3417	754992	349443
3418	755209	349220
3419	755443	349005
3420	755654	348780
3421	755895	348568
3422	756099	348340
3423	756312	348115
3424	756550	347902
3425	756755	347674
3426	756971	347451
3427	757198	347233
3428	757433	347019
3429	757659	346800
3430	757882	346580
3431	758125	346369
3432	758345	346148
3433	758575	345931
3434	758775	345701
3435	759006	345484
3436	759223	345262
3437	759462	345049
3438	759678	344826
3439	759890	344601
3440	760097	344374
3441	760295	344143
3442	760514	343921
3443	760730	343698
3444	760941	343472
3445	761147	343245
3446	761358	343019
3447	761586	342802
3448	761814	342584
3449	762019	342356
3450	762258	342143
3451	762476	341921
3452	762695	341699
3453	762900	341472
3454	763123	341252
3455	763325	341022
3456	763541	340799
3457	763787	340589
3458	763995	340363
3459	764222	340145
3460	764431	339919
3461	764669	339705
3462	764899	339489
3463	765103	339260
3464	765328	339041
3465	765553	338822
3466	765754	338593
3467	765955	338363
3468	766167	338138
3469	766380	337914
3470	766621	337702
3471	766842	337481
3472	767079	337267
3473	767296	337044
3474	767515	336823
3475	767725	336597
3476	767947	336377
3477	768153	336150
3478	768384	335933
3479	768598	335709
3480	768796	335478
3481	769027	335262
3482	769244	335039
3483	769446	334810
3484	769669	334591
3485	769880	334365
3486	770093	334141
3487	770303	333916
3488	770534	333699
3489	770737	333471
3490	770946	333245
3491	771163	333022
3492	771382	332800
3493	771598	332577
3494	771845	332368
3495	772051	332141
3496	772274	331921
3497	772501	331703
3498	772730	331485
3499	772958	331267
3500	773161	331039
3501	773392	330823
3502	773594	330594
3503	773837	330382
3504	774052	330159
3505	774264	329934
3506	774476	329709
3507	774677	329480
3508	774893	329258
3509	775126	329042
3510	775335	328816
3511	775530	328584
3512	775766	328370
3513	775974	328144
3514	776249	327946
3515	776485	327731
3516	776685	327502
3517	776916	327285
3518	777135	327063
3519	777357	326843
3520	777581	326624
3521	777801	326402
3522	778007	326175
3523	778242	325961
3524	778486	325749
3525	778714	325531
3526	778932	325309
3527	779140	325083
3528	779355	324860
3529	779569	324636
3530	779805	324421
3531	780012	324195
3532	780215	323967
3533	780433	323745
3534	780637	323517
3535	780863	323298
3536	781081	323076
3537	781292	322851
3538	781527	322636
3539	781745	322414
3540	781978	322199
3541	782220	321986
3542	782444	321767
3543	782661	321545
3544	782897	321330
3545	783110	321106
3546	783347	320891
3547	783578	320675
3548	783807	320457
3549	784017	320232
3550	784247	320015
3551	784469	319795
3552	784719	319585
3553	784937	319363
3554	785155	319142
3555	785370	318918
3556	785589	318697
3557	785833	318485
3558	786055	318265
3559	786264	318039
3560	786499	317824
3561	786711	317599
3562	786937	317381
3563	787179	317168
3564	787400	316948
3565	787628	316730
3566	787852	316510
3567	788087	316295
3568	788321	316079
3569	788539	315857
3570	788772	315641
3571	788986	315417
3572	789195	315192
3573	789424	314974
3574	789658	314758
3575	789877	314537
3576	790103	314318
3577	790313	314093
3578	790526	313869
3579	790750	313649
3580	790963	313425
3581	791181	313203
3582	791408	312985
3583	791613	312757
3584	791850	312543
3585	792076	312324
3586	792286	312099
3587	792492	311872
3588	792698	311645
3589	792929	311429
3590	793140	311204
3591	793357	310981
3592	793583	310763
3593	793794	310538
3594	794002	310312
3595	794234	310095
3596	794457	309875
3597	794665	309649
3598	794870	309423
3599	795090	309202
3600	795301	308977
3601	795544	308764
3602	795768	308545
3603	795975	308318
3604	796182	308092
3605	796408	307873
3606	796641	307657
3607	796856	307434
3608	797070	307211
3609	797293	306990
3610	797525	306774
3611	797754	306556
3612	797999	306345
3613	798216	306123
3614	798431	305899
3615	798642	305675
3616	798858	305452
3617	799108	305242
3618	799338	305025
3619	799566	304807
3620	799778	304582
3621	799995	304360
3622	800224	304142
3623	800458	303926
3624	800665	303700
3625	800876	303475
3626	801084	303250
3627	801301	303027
3628	801524	302807
3629	801749	302588
3630	801959	302363
3631	802162	302136
3632	802373	301911
3633	802623	301701
3634	802827	301474
3635	803038	301249
3636	803249	301025
3637	803470	300804
3638	803690	300583
3639	803929	300369
3640	804139	300144
3641	804349	299919
3642	804573	299699
3643	804785	299475
3644	805008	299255
3645	805225	299033
3646	805454	298815
3647	805671	298593
3648	805890	298371
3649	806120	298154
3650	806345	297934
3651	806557	297710
3652	806761	297483
3653	806978	297261
3654	807206	297043
3655	807444	296828
3656	807662	296606
3657	807870	296381
3658	808076	296154
3659	808301	295935
3660	808544	295722
3661	808764	295501
3662	808989	295282
3663	809199	295057
3664	809409	294832
3665	809628	294611
3666	809854	294392
3667	810053	294163
3668	810277	293943
3669	810505	293725
3670	810715	293500
3671	810938	293280
3672	811153	293057
3673	811360	292831
3674	811595	292616
3675	811814	292394
3676	812031	292172
3677	812254	291952
3678	812481	291733
3679	812693	291509
3680	812906	291286
3681	813130	291066
3682	813375	290853
3683	813589	290630
3684	813807	290408
3685	814034	290190
3686	814245	289966
3687	814470	289746
3688	814688	289524
3689	814889	289296
3690	815095	289070
3691	815309	288847
3692	815520	288623
3693	815740	288402
3694	815953	288178
3695	816159	287952
3696	816366	287726
3697	816580	287503
3698	816808	287285
3699	817025	287062
3700	817227	286835
3701	817449	286615
3702	817665	286392
3703	817882	286170
3704	818124	285957
3705	818328	285730
3706	818542	285507
3707	818758	285284
3708	818966	285059
3709	819171	284833
3710	819395	284613
3711	819597	284386
3712	819805	284160
3713	820015	283936
3714	820220	283710
3715	820442	283489
3716	820661	283268
3717	820874	283045
3718	821096	282824
3719	821336	282610
3720	821562	282391
3721	821800	282176
3722	822006	281950
3723	822216	281726
3724	822432	281503
3725	822675	281290
3726	822899	281070
3727	823115	280848
3728	823338	280628
3729	823583	280415
3730	823805	280195
3731	824024	279973
3732	824241	279751
3733	824449	279526
3734	824655	279300
3735	824870	279078
3736	825084	278855
3737	825318	278638
3738	825531	278415
3739	825751	278194
3740	825978	277975
3741	826197	277754
3742	826437	277539
3743	826654	277317
3744	826860	277092
3745	827069	276867
3746	827289	276646
3747	827523	276429
3748	827750	276211
3749	827969	275989
3750	828178	275765
3751	828406	275546
3752	828621	275324
3753	828853	275106
3754	829071	274885
3755	829285	274662
3756	829500	274439
3757	829713	274216
3758	829919	273990
3759	830140	273769
3760	830364	273550
3761	830587	273329
3762	830815	273111
3763	831031	272889
3764	831263	272672
3765	831478	272449
3766	831709	272231
3767	831917	272006
3768	832128	271783
3769	832345	271561
3770	832592	271348
3771	832805	271125
3772	833014	270900
3773	833218	270674
3774	833427	270450
3775	833657	270232
3776	833869	270008
3777	834073	269782
3778	834287	269559
3779	834504	269337
3780	834712	269112
3781	834927	268889
3782	835140	268666
3783	835366	268447
3784	835587	268226
3785	835797	268002
3786	836014	267780
3787	836247	267563
3788	836469	267343
3789	836683	267120
3790	836903	266899
3791	837107	266673
3792	837336	266455
3793	837548	266231
3794	837759	266008
3795	837974	265785
3796	838174	265557
3797	838408	265341
3798	838630	265121
3799	838836	264895
3800	839058	264675
3801	839262	264449
3802	839482	264228
3803	839703	264007
3804	839927	263788
3805	840137	263563
3806	840345	263339
3807	840549	263113
3808	840769	262892
3809	841020	262680
3810	841264	262467
3811	841486	262246
3812	841702	262024
3813	841913	261801
3814	842142	261582
3815	842377	261366
3816	842579	261140
3817	842801	260919
3818	843007	260694
3819	843247	260479
3820	843479	260262
3821	843678	260035
3822	843912	259818
3823	844127	259595
3824	844340	259372
3825	844569	259154
3826	844794	258934
3827	845001	258710
3828	845203	258483
3829	845426	258263
3830	845640	258040
3831	845872	257823
3832	846093	257602
3833	846307	257379
3834	846504	257151
3835	846715	256928
3836	846962	256715
3837	847175	256492
3838	847403	256273
3839	847635	256056
3840	847850	255834
3841	848061	255610
3842	848283	255390
3843	848495	255166
3844	848714	254945
3845	848938	254725
3846	849174	254509
3847	849398	254289
3848	849599	254063
3849	849806	253838
3850	850040	253621
3851	850247	253396
3852	850464	253174
3853	850672	252950
3854	850907	252733
3855	851124	252512
3856	851333	252287
3857	851555	252067
3858	851786	251849
3859	852000	251626
3860	852207	251402
3861	852414	251177
3862	852616	250951
3863	852838	250730
3864	853049	250507
3865	853253	250281
3866	853481	250063
3867	853701	249842
3868	853916	249619
3869	854151	249403
3870	854383	249186
3871	854612	248967
3872	854819	248742
3873	855052	248525
3874	855279	248306
3875	855497	248085
3876	855697	247858
3877	855916	247637
3878	856137	247416
3879	856356	247195
3880	856585	246977
3881	856795	246753
3882	857000	246528
3883	857220	246307
3884	857434	246084
3885	857674	245869
3886	857876	245643
3887	858085	245419
3888	858298	245196
3889	858518	244975
3890	858739	244755
3891	858952	244532
3892	859178	244313
3893	859406	244094
3894	859605	243867
3895	859816	243644
3896	860050	243427
3897	860252	243201
3898	860460	242976
3899	860674	242754
3900	860875	242528
3901	861105	242310
3902	861345	242094
3903	861575	241876
3904	861803	241657
3905	862018	241435
3906	862223	241210
3907	862446	240990
3908	862659	240767
3909	862863	240542
3910	863072	240318
3911	863272	240092
3912	863488	239870
3913	863720	239652
3914	863931	239429
3915	864136	239204
3916	864340	238978
3917	864546	238754
3918	864757	238531
3919	864972	238308
3920	865178	238084
3921	865423	237870
3922	865645	237649
3923	865865	237429
3924	866092	237209
3925	866300	236985
3926	866512	236763
3927	866722	236539
3928	866942	236318
3929	867166	236098
3930	867389	235878
3931	867624	235662
3932	867849	235442
3933	868064	235220
3934	868288	235000
3935	868520	234783
3936	868729	234559
3937	868955	234340
3938	869167	234116
3939	869372	233892
3940	869595	233672
3941	869829	233454
3942	870038	233231
3943	870255	233009
3944	870460	232784
3945	870670	232561
3946	870885	232339
3947	871099	232116
3948	871308	231893
3949	871528	231672
3950	871736	231448
3951	871965	231229
3952	872186	231009
3953	872404	230787
3954	872624	230567
3955	872838	230344
3956	873042	230119
3957	873268	229900
3958	873497	229682
3959	873721	229462
3960	873927	229237
3961	874128	229011
3962	874383	228800
3963	874598	228578
3964	874805	228354
3965	875014	228130
3966	875222	227906
3967	875442	227685
3968	875675	227468
3969	875882	227244
3970	876085	227018
3971	876292	226794
3972	876501	226571
3973	876720	226350
3974	876931	226127
3975	877166	225910
3976	877400	225692
3977	877624	225473
3978	877845	225252
3979	878081	225036
3980	878307	224816
3981	878524	224595
3982	878734	224371
3983	878942	224147
3984	879179	223931
3985	879379	223705
3986	879601	223485
3987	879804	223260
3988	880034	223041
3989	880246	222819
3990	880470	222599
3991	880672	222374
3992	880903	222156
3993	881107	221931
3994	881322	221709
3995	881538	221487
3996	881770	221270
3997	881984	221047
3998	882198	220825
3999	882409	220602
4000	882650	220386
4001	882877	220167
4002	883101	219948
4003	883311	219724
4004	883514	219499
4005	883731	219278
4006	883972	219062
4007	884197	218843
4008	884414	218621
4009	884620	218397
4010	884830	218174
4011	885075	217959
4012	885303	217740
4013	885510	217517
4014	885724	217294
4015	885956	217076
4016	886158	216851
4017	886419	216641
4018	886624	216416
4019	886845	216196
4020	887057	215973
4021	887267	215750
4022	887481	215528
4023	887702	215307
4024	887917	215085
4025	888127	214862
4026	888354	214643
4027	888573	214422
4028	888797	214202
4029	889013	213980
4030	889219	213756
4031	889423	213532
4032	889633	213309
4033	889856	213089
4034	890087	212870
4035	890292	212646
4036	890502	212423
4037	890710	212200
4038	890926	211978
4039	891148	211758
4040	891349	211532
4041	891561	211310
4042	891775	211087
4043	891979	210863
4044	892191	210641
4045	892436	210426
4046	892644	210202
4047	892866	209982
4048	893083	209761
4049	893300	209539
4050	893529	209321
4051	893739	209098
4052	893959	208877
4053	894169	208654
4054	894376	208430
4055	894580	208206
4056	894800	207985
4057	895017	207763
4058	895229	207541
4059	895473	207326
4060	895692	207105
4061	895955	206894
4062	896187	206676
4063	896394	206453
4064	896603	206229
4065	896817	206007
4066	897035	205786
4067	897257	205566
4068	897464	205342
4069	897691	205123
4070	897894	204898
4071	898121	204679
4072	898340	204459
4073	898560	204238
4074	898785	204018
4075	899037	203805
4076	899246	203582
4077	899486	203366
4078	899717	203147
4079	899937	202927
4080	900151	202705
4081	900372	202484
4082	900578	202260
4083	900815	202043
4084	901025	201820
4085	901242	201599
4086	901445	201375
4087	901652	201151
4088	901865	200929
4089	902090	200709
4090	902306	200488
4091	902525	200267
4092	902733	200043
4093	902944	199821
4094	903193	199606
4095	903411	199385
4096	903640	199167
4097	903856	198945
4098	904074	198724
4099	904313	198507
4100	904542	198289
4101	904760	198068
4102	904970	197845
4103	905192	197624
4104	905407	197403
4105	905629	197182
4106	905853	196963
4107	906054	196738
4108	906265	196515
4109	906474	196292
4110	906707	196074
4111	906917	195851
4112	907121	195627
4113	907333	195405
4114	907553	195184
4115	907774	194964
4116	908017	194748
4117	908240	194528
4118	908445	194304
4119	908658	194082
4120	908878	193861
4121	909140	193649
4122	909364	193430
4123	909583	193209
4124	909825	192993
4125	910061	192775
4126	910312	192561
4127	910548	192344
4128	910785	192127
4129	911021	191910
4130	911244	191690
4131	911499	191476
4132	911737	191259
4133	911963	191040
4134	912191	190821
4135	912418	190601
4136	912651	190383
4137	912906	190170
4138	913145	189953
4139	913376	189735
4140	913619	189519
4141	913847	189300
4142	914106	189087
4143	914321	188865
4144	914548	188646
4145	914775	188426
4146	915012	188209
4147	915282	187999
4148	915520	187782
4149	915747	187562
4150	915971	187342
4151	916179	187119
4152	916396	186898
4153	916633	186680
4154	916846	186458
4155	917061	186236
4156	917285	186016
4157	917496	185794
4158	917721	185574
4159	917923	185349
4160	918152	185131
4161	918353	184906
4162	918562	184683
4163	918774	184461
4164	918991	184239
4165	919225	184021
4166	919437	183799
4167	919664	183579
4168	919880	183358
4169	920105	183138
4170	920318	182916
4171	920533	182694
4172	920734	182470
4173	920954	182249
4174	921168	182027
4175	921384	181805
4176	921592	181582
4177	921804	181360
4178	922030	181140
4179	922270	180923
4180	922495	180704
4181	922725	180485
4182	922929	180261
4183	923146	180040
4184	923355	179817
4185	923572	179595
4186	923800	179376
4187	924020	179155
4188	924244	178935
4189	924449	178712
4190	924673	178492
4191	924897	178272
4192	925096	178047
4193	925307	177824
4194	925536	177605
4195	925746	177383
4196	925974	177163
4197	926194	176943
4198	926416	176722
4199	926624	176499
4200	926833	176277
4201	927043	176054
4202	927282	175837
4203	927491	175614
4204	927712	175393
4205	927924	175171
4206	928128	174948
4207	928392	174735
4208	928605	174513
4209	928807	174289
4210	929022	174067
4211	929232	173844
4212	929448	173623
4213	929697	173408
4214	929910	173186
4215	930118	172963
4216	930318	172738
4217	930521	172514
4218	930744	172294
4219	930965	172074
4220	931190	171854
4221	931395	171630
4222	931604	171408
4223	931841	171190
4224	932072	170971
4225	932296	170751
4226	932502	170528
4227	932706	170304
4228	932916	170082
4229	933129	169860
4230	933359	169641
4231	933567	169418
4232	933779	169196
4233	933980	168972
4234	934199	168751
4235	934451	168536
4236	934661	168314
4237	934883	168093
4238	935101	167872
4239	935326	167652
4240	935540	167431
4241	935772	167212
4242	935985	166990
4243	936201	166769
4244	936424	166548
4245	936661	166331
4246	936902	166114
4247	937128	165894
4248	937341	165672
4249	937560	165451
4250	937765	165228
4251	937982	165007
4252	938200	164786
4253	938411	164563
4254	938625	164342
4255	938843	164121
4256	939064	163900
4257	939278	163678
4258	939501	163458
4259	939707	163235
4260	939944	163017
4261	940158	162796
4262	940414	162581
4263	940636	162361
4264	940857	162140
4265	941083	161921
4266	941289	161697
4267	941509	161477
4268	941735	161257
4269	941943	161034
4270	942145	160811
4271	942365	160590
4272	942579	160368
4273	942807	160149
4274	943037	159930
4275	943256	159709
4276	943488	159490
4277	943689	159266
4278	943920	159048
4279	944153	158829
4280	944373	158608
4281	944585	158386
4282	944809	158166
4283	945032	157946
4284	945280	157730
4285	945503	157510
4286	945717	157288
4287	945925	157065
4288	946139	156844
4289	946373	156625
4290	946590	156404
4291	946813	156184
4292	947018	155961
4293	947232	155739
4294	947437	155516
4295	947670	155297
4296	947879	155075
4297	948080	154851
4298	948284	154628
4299	948493	154405
4300	948709	154184
4301	948930	153964
4302	949154	153744
4303	949370	153522
4304	949606	153304
4305	949819	153082
4306	950068	152866
4307	950275	152643
4308	950502	152424
4309	950720	152203
4310	950919	151979
4311	951132	151757
4312	951368	151539
4313	951587	151318
4314	951806	151097
4315	952028	150877
4316	952242	150655
4317	952462	150435
4318	952688	150215
4319	952901	149993
4320	953110	149771
4321	953362	149555
4322	953597	149337
4323	953801	149114
4324	954003	148890
4325	954219	148669
4326	954433	148447
4327	954643	148225
4328	954869	148005
4329	955088	147785
4330	955291	147561
4331	955495	147338
4332	955694	147114
4333	955911	146893
4334	956133	146673
4335	956351	146452
4336	956557	146229
4337	956777	146008
4338	956987	145786
4339	957237	145570
4340	957454	145349
4341	957653	145125
4342	957878	144905
4343	958110	144687
4344	958346	144468
4345	958556	144246
4346	958762	144023
4347	958985	143803
4348	959192	143581
4349	959403	143359
4350	959626	143138
4351	959860	142920
4352	960065	142697
4353	960290	142477
4354	960500	142255
4355	960732	142036
4356	960953	141816
4357	961176	141595
4358	961385	141373
4359	961590	141150
4360	961821	140931
4361	962073	140715
4362	962297	140495
4363	962504	140273
4364	962725	140052
4365	962945	139832
4366	963184	139614
4367	963385	139390
4368	963612	139171
4369	963819	138948
4370	964034	138727
4371	964273	138509
4372	964488	138288
4373	964692	138065
4374	964911	137844
4375	965126	137623
4376	965353	137403
4377	965593	137185
4378	965820	136966
4379	966036	136744
4380	966248	136523
4381	966465	136302
4382	966689	136081
4383	966917	135862
4384	967125	135640
4385	967338	135418
4386	967558	135197
4387	967769	134976
4388	968010	134758
4389	968245	134539
4390	968455	134317
4391	968662	134095
4392	968862	133871
4393	969081	133651
4394	969300	133430
4395	969515	133209
4396	969722	132986
4397	969942	132766
4398	970170	132546
4399	970405	132327
4400	970622	132107
4401	970838	131885
4402	971062	131665
4403	971275	131444
4404	971499	131224
4405	971717	131003
4406	971946	130783
4407	972177	130564
4408	972380	130341
4409	972628	130124
4410	972863	129906
4411	973069	129683
4412	973277	129461
4413	973488	129239
4414	973715	129020
4415	973955	128802
4416	974164	128580
4417	974379	128358
4418	974588	128136
4419	974811	127916
4420	975044	127697
4421	975265	127477
4422	975497	127257
4423	975720	127037
4424	975938	126816
4425	976161	126596
4426	976390	126377
4427	976591	126154
4428	976813	125933
4429	977030	125712
4430	977246	125491
4431	977462	125270
4432	977683	125050
4433	977905	124829
4434	978114	124607
4435	978330	124386
4436	978541	124164
4437	978772	123945
4438	979001	123726
4439	979213	123504
4440	979435	123284
4441	979640	123061
4442	979860	122840
4443	980070	122619
4444	980294	122398
4445	980496	122176
4446	980711	121954
4447	980923	121733
4448	981153	121514
4449	981361	121291
4450	981573	121070
4451	981798	120850
4452	982023	120630
4453	982260	120411
4454	982475	120190
4455	982696	119970
4456	982899	119747
4457	983103	119524
4458	983345	119306
4459	983573	119087
4460	983779	118865
4461	983991	118643
4462	984194	118420
4463	984421	118201
4464	984659	117982
4465	984877	117761
4466	985086	117539
4467	985293	117317
4468	985505	117096
4469	985725	116875
4470	985952	116655
4471	986167	116434
4472	986403	116216
4473	986613	115994
4474	986824	115772
4475	987047	115552
4476	987261	115331
4477	987480	115110
4478	987696	114889
4479	987920	114669
4480	988155	114450
4481	988378	114230
4482	988577	114007
4483	988786	113785
4484	989000	113564
4485	989223	113343
4486	989465	113125
4487	989682	112904
4488	989895	112683
4489	990097	112460
4490	990323	112241
4491	990540	112020
4492	990761	111799
4493	990983	111579
4494	991199	111358
4495	991416	111137
4496	991622	110915
4497	991840	110694
4498	992051	110472
4499	992266	110251
4500	992474	110029
4501	992679	109807
4502	992893	109586
4503	993149	109369
4504	993351	109147
4505	993554	108925
4506	993769	108703
4507	993984	108482
4508	994232	108265
4509	994454	108044
4510	994655	107822
4511	994876	107601
4512	995082	107379
4513	995308	107159
4514	995544	106941
4515	995773	106721
4516	995981	106499
4517	996193	106278
4518	996409	106057
4519	996628	105836
4520	996865	105617
4521	997075	105396
4522	997302	105176
4523	997510	104954
4524	997730	104734
4525	997959	104514
4526	998171	104293
4527	998392	104072
4528	998609	103851
4529	998822	103630
4530	999052	103411
4531	999270	103190
4532	999496	102970
4533	999700	102748
4534	999912	102526
4535	1000167	102309
4536	1000407	102091
4537	1000626	101870
4538	1000845	101650
4539	1001059	101428
4540	1001279	101208
4541	1001505	100988
4542	1001741	100769
4543	1001948	100547
4544	1002167	100326
4545	1002370	100104
4546	1002614	99886
4547	1002855	99668
4548	1003062	99446
4549	1003272	99224
4550	1003482	99003
4551	1003702	98782
4552	1003916	98561
4553	1004137	98341
4554	1004373	98122
4555	1004585	97900
4556	1004806	97680
4557	1005052	97462
4558	1005262	97240
4559	1005471	97019
4560	1005678	96797
4561	1005894	96576
4562	1006134	96357
4563	1006350	96136
4564	1006562	95915
4565	1006787	95695
4566	1006999	95474
4567	1007215	95253
4568	1007447	95033
4569	1007658	94812
4570	1007873	94591
4571	1008089	94370
4572	1008302	94149
4573	1008521	93928
4574	1008753	93709
4575	1008973	93488
4576	1009193	93268
4577	1009401	93046
4578	1009612	92825
4579	1009840	92605
4580	1010057	92384
4581	1010260	92162
4582	1010468	91940
4583	1010673	91719
4584	1010892	91498
4585	1011115	91278
4586	1011320	91056
4587	1011541	90835
4588	1011747	90614
4589	1011947	90391
4590	1012183	90172
4591	1012399	89951
4592	1012621	89731
4593	1012822	89509
4594	1013035	89288
4595	1013255	89067
4596	1013492	88848
4597	1013725	88629
4598	1013937	88408
4599	1014135	88185
4600	1014355	87965
4601	1014576	87744
4602	1014781	87522
4603	1014993	87301
4604	1015200	87080
4605	1015412	86859
4606	1015625	86637
4607	1015848	86417
4608	1016071	86197
4609	1016279	85975
4610	1016497	85755
4611	1016701	85533
4612	1016922	85312
4613	1017140	85092
4614	1017342	84870
4615	1017566	84650
4616	1017773	84428
4617	1017998	84208
4618	1018230	83989
4619	1018441	83767
4620	1018660	83547
4621	1018870	83326
4622	1019078	83104
4623	1019291	82883
4624	1019515	82663
4625	1019743	82443
4626	1019949	82221
4627	1020157	82000
4628	1020379	81780
4629	1020602	81560
4630	1020812	81338
4631	1021015	81116
4632	1021216	80895
4633	1021434	80674
4634	1021649	80453
4635	1021875	80233
4636	1022081	80011
4637	1022305	79791
4638	1022530	79571
4639	1022779	79353
4640	1023007	79133
4641	1023222	78912
4642	1023471	78694
4643	1023715	78476
4644	1023934	78255
4645	1024171	78036
4646	1024375	77814
4647	1024606	77594
4648	1024887	77379
4649	1025109	77158
4650	1025354	76940
4651	1025591	76720
4652	1025813	76500
4653	1026052	76281
4654	1026280	76061
4655	1026541	75844
4656	1026768	75624
4657	1026985	75403
4658	1027213	75183
4659	1027447	74964
4660	1027672	74743
4661	1027920	74525
4662	1028151	74305
4663	1028373	74085
4664	1028587	73864
4665	1028829	73645
4666	1029081	73427
4667	1029311	73207
4668	1029531	72986
4669	1029760	72766
4670	1030008	72548
4671	1030255	72329
4672	1030481	72109
4673	1030721	71890
4674	1030972	71671
4675	1031196	71451
4676	1031457	71233
4677	1031673	71013
4678	1031911	70793
4679	1032128	70572
4680	1032359	70353
4681	1032596	70133
4682	1032828	69913
4683	1033048	69693
4684	1033262	69472
4685	1033482	69251
4686	1033715	69031
4687	1033952	68812
4688	1034216	68594
4689	1034435	68374
4690	1034657	68153
4691	1034875	67932
4692	1035124	67714
4693	1035350	67494
4694	1035562	67272
4695	1035778	67052
4696	1035993	66831
4697	1036223	66611
4698	1036468	66392
4699	1036696	66172
4700	1036930	65952
4701	1037145	65731
4702	1037373	65511
4703	1037603	65291
4704	1037816	65070
4705	1038055	64850
4706	1038286	64630
4707	1038513	64410
4708	1038755	64191
4709	1039010	63973
4710	1039242	63753
4711	1039458	63532
